filename,rms_wfe,pv_wfe,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,coeff_6,coeff_7,coeff_8,coeff_9,coeff_10,coeff_11,coeff_12,coeff_13,coeff_14,coeff_15,coeff_16,coeff_17,coeff_18,coeff_19,coeff_20,coeff_21,coeff_22,coeff_23,coeff_24,coeff_25,coeff_26,coeff_27
19.csv,145.29946322865905,773.6990000000001,27.118463569997587,54.93607779113016,-40.473871093103924,1.0289331873525518,-3.2097036156335137,-1.8448575087812866,0.8268230168758097,1.8481539954536008,-2.6458546818916204,-0.9479222101080595,-0.22039954813862694,0.8675868346705198,0.8548602297685638,0.3259426036603272,-2.164604118972983,-0.8904718930864592,-0.27306832424526245,0.4057199752502334,0.851487919388001,0.13585721305551246,-1.0690281787682183,0.3297029529649613,-0.20332653941130552,-0.40550032537896996,0.8032745511477161,-0.17620221331046082,-0.6806065968769239
2.csv,146.335435932373,778.784,27.071052214634584,55.10211490838918,-41.182978476152236,1.1054344770281208,-2.8400174249382797,-2.057544228657631,0.7221498812410072,1.9518836552158156,-1.9652343995120956,-1.2274450172477231,-0.16510350127569698,0.9050753497921745,0.8459947248837985,0.04601651163076615,-1.5172385336202,-0.8886699356752432,-0.24200606283340007,0.45929860957531776,0.7042660621181298,0.11318053286980145,-0.564530032007281,0.2888633758888641,-0.22995306165355256,-0.35095511347599384,0.5731785749955278,-0.08602973924276469,-0.27032072331637025
20.csv,146.18945262266237,776.197,27.094445310795553,55.404712152226594,-40.28524993894551,1.0093079757581196,-3.1861037800100553,-2.1653174700635915,0.8483484999500399,1.9157610557419187,-2.527610871371579,-0.9810407726603665,-0.19604753858551707,0.9541150019572822,0.8477108734183441,0.22065068742577074,-2.142941181586989,-0.9400932913844545,-0.2607520484429717,0.4084286760882687,0.8347318009581404,0.2783558268475943,-1.0160586511536283,0.3236477518828309,-0.2042518695115385,-0.40989335325022225,0.7857159843868894,-0.15534230473453547,-0.7420776678910954
3.csv,145.66170229810362,777.1880000000001,26.683028810246974,54.87696290104551,-41.09620574183338,0.872858485466027,-2.9896573307034187,-2.3724829257661573,0.757303438138938,1.8558174275588555,-2.2742895610738327,-1.3137807777434904,-0.10623193650003925,0.9413713956782125,0.832994292776212,0.04428913300221904,-1.7774829072945615,-0.8756224805654685,-0.2104248482529603,0.5255852816314919,0.7907530061664998,0.131201406871174,-0.7288164574907305,0.31793691777204813,-0.21385296394645614,-0.37131470187738813,0.6647797321001311,-0.045376169411591505,-0.41289946610400463
4.csv,147.22769168040256,778.887,26.984509388359967,55.67449843887215,-40.49168554132647,0.9955335357957357,-3.3665643835453216,-2.140758308556035,0.8735525998731506,2.0257353009970864,-2.486407947522678,-0.9731032860361398,-0.18693425136317443,0.9767709687923398,0.8239730956953167,0.25720360079293886,-2.166102292717947,-0.9565209217408643,-0.23735239577953543,0.34695028034202613,0.8524179680019497,0.29305771098891853,-1.122298178350027,0.29554024042326965,-0.21618317041092183,-0.3871928828373896,0.8200159072890852,-0.18377694310988524,-0.6751479855486835
5.csv,146.03537192456048,772.7950000000001,27.11479342241224,55.181464056907636,-40.39359072509324,1.0321009572662414,-3.411007145218012,-1.8056757714396274,0.9077953119052472,1.9849256163333797,-2.4875869456176796,-1.1723479719859016,-0.19310960934492327,0.8689089052759609,0.8419374865333986,0.3114008441990493,-2.097548053021149,-0.9221253368891872,-0.24887908402310097,0.47839096550158544,0.796266376986881,0.21099613642929427,-1.0877481667364914,0.3441600671734495,-0.2119373384898724,-0.387357219564457,0.7998424638725408,-0.23784312385732598,-0.686721314745089
6.csv,147.24768412549037,781.065,26.990283608826452,55.793116371044974,-40.52708408281206,0.9624865518095745,-3.315774855845569,-2.2338236267328284,0.8595017464943727,2.0150641333679644,-2.5412435404703744,-1.0039819829459729,-0.18750971525120785,0.9665454842209481,0.8278846522020835,0.17730334678835638,-2.1282436111306255,-0.9795068023171324,-0.22138489748810813,0.404761634898958,0.8151980620367114,0.2893413513558336,-1.1067620530949938,0.3323569939898299,-0.20927250757086835,-0.4055927369996617,0.8193676170537115,-0.15727374283592255,-0.6669135139483053
7.csv,146.67436035359282,779.863,27.387063232389433,55.80225743898977,-40.65212021127828,1.2054193434766365,-3.242232412493354,-1.7748758674975136,0.8110665044679888,1.965780356914218,-2.334743915551483,-0.8308001318876324,-0.2336681757611218,0.8738117584884273,0.7897398396435815,0.2254796817570707,-1.9349322005506386,-0.9923229492463251,-0.24189216808293104,0.3292743394188,0.7807943612974722,0.26421867702917723,-0.899496628584489,0.3191995142078454,-0.20549233320254956,-0.3924565546419849,0.7081831602341367,-0.15159002091525586,-0.560130326581703
8.csv,146.4596715235335,780.914,26.512392705611507,54.6980303207302,-41.542097523752304,0.8486073136218848,-3.053781354360919,-2.0889818494261174,0.7405589684383085,1.8434451462408101,-2.2363596545114106,-1.1526326097521689,-0.08669739059820748,0.8774218680837703,0.8530770943803724,0.12664974635016482,-1.764477189429033,-0.8476987800070142,-0.1788134325515851,0.4686193669281091,0.7585945862852537,0.155156462923987,-0.7196543708096144,0.2840725706720857,-0.2297056906777657,-0.32844220815742275,0.6731354903036217,-0.12160729175485052,-0.32797368960861917
9.csv,144.86725473636437,777.6959999999999,26.94137109524249,54.523101243455336,-41.89157449123432,1.0917071826234745,-2.600931599827695,-1.4719554601290292,0.6022629769190984,1.6995189129954429,-1.805324461563546,-0.9815438778260456,-0.15506602233924008,0.8161531958384163,0.7924296291496405,-0.008985411803175906,-1.309762549893976,-0.8623907696560198,-0.21833259070491906,0.41494764012826213,0.6862853716872124,-0.05880913845071234,-0.505980875168917,0.27475825283706357,-0.2324209579363412,-0.34877832091066807,0.4371939159515277,-0.03408512739372327,-0.0954257982933342
