X_mm,Y_mm,WF_mean_µm
-3.15,1.5,-178.59229999999997
-3.0,1.5,-170.37435
-2.85,1.5,-162.48769999999996
-2.7,1.5,-154.9279
-2.55,1.5,-147.69504999999998
-2.4,1.5,-140.78540000000004
-2.25,1.5,-134.18935
-2.1,1.5,-127.90070000000003
-1.95,1.5,-121.91789999999996
-1.8,1.5,-116.19125000000001
-1.65,1.5,-110.54674999999997
-1.5,1.5,-104.89465
-1.35,1.5,-99.2656
-1.2,1.5,-93.6123
-1.05,1.5,-87.94235
-0.9,1.5,-82.24869999999999
-0.75,1.5,-76.51535
-0.6,1.5,-70.6515
-0.45,1.5,-64.702
-0.3,1.5,-58.60665
-0.15,1.5,-52.38585000000002
0.0,1.5,-46.04285
0.15,1.5,-39.71129999999999
0.3,1.5,-33.65390000000001
0.45,1.5,-27.77265
0.6,1.5,-22.17355
0.75,1.5,-16.847749999999998
0.9,1.5,-11.73735
1.05,1.5,-6.815600000000002
1.2,1.5,-1.9899499999999999
1.35,1.5,2.7981499999999997
1.5,1.5,7.59555
1.65,1.5,12.484950000000001
1.8,1.5,17.5188
1.95,1.5,22.680600000000002
2.1,1.5,28.050300000000004
2.25,1.5,33.6108
2.4,1.5,39.40389999999999
2.55,1.5,45.40274999999999
2.7,1.5,51.49459999999999
2.85,1.5,57.65635000000001
3.0,1.5,63.87435000000001
3.15,1.5,70.14295000000001
3.3,1.5,76.4432
3.45,1.5,82.76145
3.6,1.5,89.09050000000002
3.75,1.5,95.42925000000001
3.9,1.5,101.77849999999998
4.05,1.5,108.14145
4.2,1.5,114.52214999999998
4.35,1.5,120.92555
4.5,1.5,127.36290000000004
4.65,1.5,133.84324999999998
4.8,1.5,140.37785
4.95,1.5,146.97
5.1,1.5,153.63240000000002
5.25,1.5,160.37030000000001
5.4,1.5,
,1.5,
-5.4,1.35,
-5.25,1.35,
-5.1,1.35,-305.26834999999994
-4.95,1.35,-293.5993
-4.8,1.35,-282.16270000000003
-4.65,1.35,-270.9554
-4.5,1.35,-259.9848999999999
-4.35,1.35,-249.24949999999998
-4.2,1.35,-238.76679999999996
-4.05,1.35,-228.53439999999995
-3.9,1.35,-218.57315000000008
-3.75,1.35,-208.88845
-3.6,1.35,-199.4866
-3.45,1.35,-190.38029999999998
-3.3,1.35,-181.5827
-3.15,1.35,-173.10265
-3.0,1.35,-164.95000000000002
-2.85,1.35,-157.12830000000002
-2.7,1.35,-149.63800000000003
-2.55,1.35,-142.47795000000002
-2.4,1.35,-135.64705
-2.25,1.35,-129.1408
-2.1,1.35,-122.96054999999998
-1.95,1.35,-117.0691
-1.8,1.35,-111.30064999999999
-1.65,1.35,-105.51595
-1.5,1.35,-99.759
-1.35,1.35,-94.06
-1.2,1.35,-88.36645000000001
-1.05,1.35,-82.71929999999998
-0.9,1.35,-77.06115
-0.75,1.35,-71.37735
-0.6,1.35,-65.62645
-0.45,1.35,-59.79665
-0.3,1.35,-53.78555
-0.15,1.35,-47.62039999999999
0.0,1.35,-41.30495
0.15,1.35,-35.0552
0.3,1.35,-29.07595
0.45,1.35,-23.395649999999996
0.6,1.35,-18.00705
0.75,1.35,-12.919149999999998
0.9,1.35,-8.0532
1.05,1.35,-3.31885
1.2,1.35,1.3468
1.35,1.35,6.0497
1.5,1.35,10.822199999999999
1.65,1.35,15.747499999999999
1.8,1.35,20.866999999999997
1.95,1.35,26.134750000000004
2.1,1.35,31.609400000000004
2.25,1.35,37.25165
2.4,1.35,43.11695000000001
2.55,1.35,49.25994999999999
2.7,1.35,55.503949999999996
2.85,1.35,61.7996
3.0,1.35,68.1328
3.15,1.35,74.50155
3.3,1.35,80.88609999999998
3.45,1.35,87.27669999999998
3.6,1.35,93.67384999999999
3.75,1.35,100.0776
3.9,1.35,106.49389999999998
4.05,1.35,112.92645
4.2,1.35,119.38205
4.35,1.35,125.87005000000002
4.5,1.35,132.40115
4.65,1.35,138.98465000000002
4.8,1.35,145.62949999999998
4.95,1.35,152.3428
5.1,1.35,159.13315
5.25,1.35,166.00715
5.4,1.35,
,1.35,
-5.4,1.2,
-5.25,1.2,
-5.1,1.2,-298.4204000000001
-4.95,1.2,-286.91715
-4.8,1.2,-275.6404999999999
-4.65,1.2,-264.59215
-4.5,1.2,-253.7769
-4.35,1.2,-243.1896
-4.2,1.2,-232.84770000000003
-4.05,1.2,-222.74589999999998
-3.9,1.2,-212.90635000000003
-3.75,1.2,-203.33095
-3.6,1.2,-194.02715000000003
-3.45,1.2,-185.00975
-3.3,1.2,-176.2902
-3.15,1.2,-167.87915
-3.0,1.2,-159.79135000000002
-2.85,1.2,-152.03285
-2.7,1.2,-144.60575
-2.55,1.2,-137.51080000000002
-2.4,1.2,-130.74955
-2.25,1.2,-124.32175
-2.1,1.2,-118.23580000000001
-1.95,1.2,-112.33824999999999
-1.8,1.2,-106.38895000000002
-1.65,1.2,-100.45185000000001
-1.5,1.2,-94.56435000000002
-1.35,1.2,-88.75765000000001
-1.2,1.2,-83.04495
-1.05,1.2,-77.3856
-0.9,1.2,-71.73974999999999
-0.75,1.2,-66.09235
-0.6,1.2,-60.43399999999999
-0.45,1.2,-54.719500000000004
-0.3,1.2,-48.86595
-0.15,1.2,-42.8437
0.0,1.2,-36.54805
0.15,1.2,-30.402750000000005
0.3,1.2,-24.613399999999995
0.45,1.2,-19.185700000000004
0.6,1.2,-14.0809
0.75,1.2,-9.23325
0.9,1.2,-4.5763
1.05,1.2,0.005399999999999921
1.2,1.2,4.56965
1.35,1.2,9.2612
1.5,1.2,14.096799999999998
1.65,1.2,19.11655
1.8,1.2,24.34265
1.95,1.2,29.739449999999994
2.1,1.2,35.31685
2.25,1.2,41.07705
2.4,1.2,47.0135
2.55,1.2,53.1946
2.7,1.2,59.561350000000004
2.85,1.2,65.97675000000001
3.0,1.2,72.4087
3.15,1.2,78.8611
3.3,1.2,85.31625
3.45,1.2,91.77104999999999
3.6,1.2,98.22845
3.75,1.2,104.69200000000001
3.9,1.2,111.17595000000001
4.05,1.2,117.68124999999998
4.2,1.2,124.21950000000001
4.35,1.2,130.80110000000002
4.5,1.2,137.43375
4.65,1.2,144.13115
4.8,1.2,150.89535
4.95,1.2,157.73615
5.1,1.2,164.66285
5.25,1.2,171.67935
5.4,1.2,
,1.2,
-5.4,1.05,
-5.25,1.05,
-5.1,1.05,-291.77570000000003
-4.95,1.05,-280.43955000000005
-4.8,1.05,-269.32924999999994
-4.65,1.05,-258.4436999999999
-4.5,1.05,-247.78709999999995
-4.35,1.05,-237.35500000000002
-4.2,1.05,-227.16044999999994
-4.05,1.05,-217.20185
-3.9,1.05,-207.49615
-3.75,1.05,-198.04305000000005
-3.6,1.05,-188.84845
-3.45,1.05,-179.9295
-3.3,1.05,-171.29614999999998
-3.15,1.05,-162.95999999999998
-3.0,1.05,-154.93835
-2.85,1.05,-147.24099999999999
-2.7,1.05,-139.87544999999997
-2.55,1.05,-132.84345000000002
-2.4,1.05,-126.14370000000001
-2.25,1.05,-119.77115
-2.1,1.05,-113.67569999999998
-1.95,1.05,-107.6144
-1.8,1.05,-101.501
-1.65,1.05,-95.42909999999999
-1.5,1.05,-89.4246
-1.35,1.05,-83.51865000000001
-1.2,1.05,-77.71334999999999
-1.05,1.05,-71.96065
-0.9,1.05,-66.27640000000001
-0.75,1.05,-60.67405000000001
-0.6,1.05,-55.076800000000006
-0.45,1.05,-49.482800000000005
-0.3,1.05,-43.809799999999996
-0.15,1.05,-37.94535
0.0,1.05,-31.730700000000002
0.15,1.05,-25.73265
0.3,1.05,-20.201600000000003
0.45,1.05,-15.116700000000003
0.6,1.05,-10.3331
0.75,1.05,-5.760750000000001
0.9,1.05,-1.2884999999999998
1.05,1.05,3.18925
1.2,1.05,7.767299999999999
1.35,1.05,12.53715
1.5,1.05,17.505449999999996
1.65,1.05,22.6372
1.8,1.05,28.0084
1.95,1.05,33.5304
2.1,1.05,39.20765
2.25,1.05,45.07105
2.4,1.05,51.10424999999999
2.55,1.05,57.32484999999999
2.7,1.05,63.76545000000001
2.85,1.05,70.26225
3.0,1.05,76.77315
3.15,1.05,83.29429999999999
3.3,1.05,89.80749999999999
3.45,1.05,96.31725000000002
3.6,1.05,102.83084999999998
3.75,1.05,109.35694999999998
3.9,1.05,115.91045
4.05,1.05,122.49635
4.2,1.05,129.1255
4.35,1.05,135.81135
4.5,1.05,142.55825
4.65,1.05,149.37880000000004
4.8,1.05,156.27255000000002
4.95,1.05,163.25065
5.1,1.05,170.31785000000002
5.25,1.05,177.4774
5.4,1.05,
,1.05,
-5.4,0.9,
-5.25,0.9,-292.506
-5.1,0.9,-285.01660000000004
-4.95,0.9,-273.8493500000001
-4.8,0.9,-262.9057
-4.65,0.9,-252.1845
-4.5,0.9,-241.69039999999995
-4.35,0.9,-231.42015
-4.2,0.9,-221.38085
-4.05,0.9,-211.57489999999999
-3.9,0.9,-202.01404999999997
-3.75,0.9,-192.6951
-3.6,0.9,-183.62330000000003
-3.45,0.9,-174.8129
-3.3,0.9,-166.276
-3.15,0.9,-158.02315000000002
-3.0,0.9,-150.07125000000002
-2.85,0.9,-142.43665000000001
-2.7,0.9,-135.132
-2.55,0.9,-128.16465
-2.4,0.9,-121.537
-2.25,0.9,-115.26095000000001
-2.1,0.9,-109.1469
-1.95,0.9,-102.9348
-1.8,0.9,-96.69159999999998
-1.65,0.9,-90.475
-1.5,0.9,-84.34134999999999
-1.35,0.9,-78.29874999999998
-1.2,0.9,-72.36859999999999
-1.05,0.9,-66.49005
-0.9,0.9,-60.717099999999995
-0.75,0.9,-55.074650000000005
-0.6,0.9,-49.47795
-0.45,0.9,-43.95465
-0.3,0.9,-38.455
-0.15,0.9,-32.834649999999996
0.0,0.9,-26.8293
0.15,0.9,-21.076050000000006
0.3,0.9,-15.955099999999998
0.45,0.9,-11.334599999999998
0.6,0.9,-6.8232
0.75,0.9,-2.5335000000000005
0.9,0.9,1.8282500000000006
1.05,0.9,6.35555
1.2,0.9,11.055650000000004
1.35,0.9,15.955749999999998
1.5,0.9,21.081350000000004
1.65,0.9,26.3589
1.8,0.9,31.8671
1.95,0.9,37.52885
2.1,0.9,43.31645
2.25,0.9,49.26655000000001
2.4,0.9,55.35555000000001
2.55,0.9,61.6117
2.7,0.9,68.0534
2.85,0.9,74.62474999999998
3.0,0.9,81.21419999999999
3.15,0.9,87.79504999999999
3.3,0.9,94.35869999999998
3.45,0.9,100.91905
3.6,0.9,107.48949999999999
3.75,0.9,114.0832
3.9,0.9,120.71304999999998
4.05,0.9,127.38944999999998
4.2,0.9,134.12095000000002
4.35,0.9,140.92319999999998
4.5,0.9,147.79420000000002
4.65,0.9,154.74615
4.8,0.9,161.7774
4.95,0.9,168.89945
5.1,0.9,176.11225
5.25,0.9,183.41925
5.4,0.9,
,0.9,
-5.4,0.75,
-5.25,0.75,-285.505
-5.1,0.75,-278.4215499999999
-4.95,0.75,-267.42470000000003
-4.8,0.75,-256.6482
-4.65,0.75,-246.09595
-4.5,0.75,-235.76980000000003
-4.35,0.75,-225.66549999999998
-4.2,0.75,-215.78855000000004
-4.05,0.75,-206.1401
-3.9,0.75,-196.73089999999996
-3.75,0.75,-187.55809999999997
-3.6,0.75,-178.62255000000005
-3.45,0.75,-169.93515000000002
-3.3,0.75,-161.5061
-3.15,0.75,-153.34865000000002
-3.0,0.75,-145.4748
-2.85,0.75,-137.90635000000003
-2.7,0.75,-130.66154999999998
-2.55,0.75,-123.74804999999999
-2.4,0.75,-117.16495000000002
-2.25,0.75,-110.87875
-2.1,0.75,-104.63055
-1.95,0.75,-98.31259999999999
-1.8,0.75,-91.94684999999997
-1.65,0.75,-85.60655
-1.5,0.75,-79.34384999999999
-1.35,0.75,-73.1468
-1.2,0.75,-67.05140000000002
-1.05,0.75,-61.06179999999999
-0.9,0.75,-55.181349999999995
-0.75,0.75,-49.41879999999999
-0.6,0.75,-43.74115
-0.45,0.75,-38.174249999999994
-0.3,0.75,-32.733250000000005
-0.15,0.75,-27.33205
0.0,0.75,-21.773149999999994
0.15,0.75,-16.600899999999996
0.3,0.75,-11.95105
0.45,0.75,-7.608250000000001
0.6,0.75,-3.4045
0.75,0.75,0.6207
0.9,0.75,4.949400000000001
1.05,0.75,9.598200000000002
1.2,0.75,14.447650000000001
1.35,0.75,19.52525
1.5,0.75,24.7944
1.65,0.75,30.229250000000008
1.8,0.75,35.84140000000001
1.95,0.75,41.636500000000005
2.1,0.75,47.54789999999999
2.25,0.75,53.60825
2.4,0.75,59.773350000000015
2.55,0.75,66.0405
2.7,0.75,72.44379999999998
2.85,0.75,79.08144999999999
3.0,0.75,85.74845000000002
3.15,0.75,92.37010000000001
3.3,0.75,98.97599999999998
3.45,0.75,105.58684999999998
3.6,0.75,112.22075
3.75,0.75,118.88924999999999
3.9,0.75,125.6058
4.05,0.75,132.38555000000002
4.2,0.75,139.23495000000003
4.35,0.75,146.16294999999997
4.5,0.75,153.1684
4.65,0.75,160.26055
4.8,0.75,167.4376
4.95,0.75,174.70324999999997
5.1,0.75,182.06045
5.25,0.75,189.51560000000003
5.4,0.75,
,0.75,
-5.4,0.6,
-5.25,0.6,-279.6245
-5.1,0.6,-271.59155
-4.95,0.6,-260.76425
-4.8,0.6,-250.15814999999998
-4.65,0.6,-239.77575000000002
-4.5,0.6,-229.61780000000005
-4.35,0.6,-219.68429999999998
-4.2,0.6,-209.97455
-4.05,0.6,-200.48865000000004
-3.9,0.6,-191.23700000000005
-3.75,0.6,-182.21895
-3.6,0.6,-173.432
-3.45,0.6,-164.88289999999998
-3.3,0.6,-156.57865000000004
-3.15,0.6,-148.52870000000001
-3.0,0.6,-140.74575
-2.85,0.6,-133.24949999999998
-2.7,0.6,-126.06590000000001
-2.55,0.6,-119.22155000000001
-2.4,0.6,-112.73560000000002
-2.25,0.6,-106.48875000000001
-2.1,0.6,-100.15165
-1.95,0.6,-93.74729999999998
-1.8,0.6,-87.28334999999997
-1.65,0.6,-80.82610000000003
-1.5,0.6,-74.43109999999999
-1.35,0.6,-68.09685
-1.2,0.6,-61.86009999999999
-1.05,0.6,-55.73205
-0.9,0.6,-49.7214
-0.75,0.6,-43.811250000000015
-0.6,0.6,-37.96840000000001
-0.45,0.6,-32.17979999999999
-0.3,0.6,-26.664050000000003
-0.15,0.6,-21.59905
0.0,0.6,-16.85825
0.15,0.6,-12.49025
0.3,0.6,-8.27345
0.45,0.6,-4.158399999999999
0.6,0.6,-0.10405000000000002
0.75,0.6,3.943200000000001
0.9,0.6,8.296199999999999
1.05,0.6,13.076649999999997
1.2,0.6,18.073550000000004
1.35,0.6,23.312649999999998
1.5,0.6,28.702400000000004
1.65,0.6,34.2814
1.8,0.6,40.036500000000004
1.95,0.6,45.93065
2.1,0.6,51.94114999999999
2.25,0.6,58.07679999999999
2.4,0.6,64.2583
2.55,0.6,70.52349999999998
2.7,0.6,76.92925
2.85,0.6,83.5145
3.0,0.6,90.1404
3.15,0.6,96.77369999999999
3.3,0.6,103.4221
3.45,0.6,110.09255
3.6,0.6,116.80064999999999
3.75,0.6,123.5578
3.9,0.6,130.37754999999999
4.05,0.6,137.27300000000002
4.2,0.6,144.2497
4.35,0.6,151.31070000000005
4.5,0.6,158.4579
4.65,0.6,165.694
4.8,0.6,173.01944999999995
4.95,0.6,180.43554999999998
5.1,0.6,187.94320000000005
5.25,0.6,195.54755000000003
5.4,0.6,
,0.6,
-5.4,0.45,
-5.25,0.45,-273.03020000000004
-5.1,0.45,-264.8647500000001
-4.95,0.45,-254.20234999999997
-4.8,0.45,-243.76565
-4.65,0.45,-233.55305000000004
-4.5,0.45,-223.56475
-4.35,0.45,-213.802
-4.2,0.45,-204.2605
-4.05,0.45,-194.94109999999995
-3.9,0.45,-185.85354999999998
-3.75,0.45,-176.99674999999996
-3.6,0.45,-168.369
-3.45,0.45,-159.97080000000003
-3.3,0.45,-151.80745000000002
-3.15,0.45,-143.8849
-3.0,0.45,-136.21239999999997
-2.85,0.45,-128.79874999999998
-2.7,0.45,-121.66829999999997
-2.55,0.45,-114.84504999999999
-2.4,0.45,-108.36399999999999
-2.25,0.45,-102.08505000000001
-2.1,0.45,-95.68895
-1.95,0.45,-89.21924999999999
-1.8,0.45,-82.70235000000001
-1.65,0.45,-76.14715
-1.5,0.45,-69.62065
-1.35,0.45,-63.13889999999999
-1.2,0.45,-56.77629999999999
-1.05,0.45,-50.51154999999999
-0.9,0.45,-44.3443
-0.75,0.45,-38.25045
-0.6,0.45,-32.30625
-0.45,0.45,-26.767449999999997
-0.3,0.45,-21.708050000000007
-0.15,0.45,-16.888399999999997
0.0,0.45,-12.301699999999999
0.15,0.45,-8.066
0.3,0.45,-3.944700000000001
0.45,0.45,0.12260000000000007
0.6,0.45,4.177699999999999
0.75,0.45,8.262250000000003
0.9,0.45,12.402600000000001
1.05,0.45,16.909399999999998
1.2,0.45,21.906750000000002
1.35,0.45,27.24445
1.5,0.45,32.79350000000001
1.65,0.45,38.51709999999999
1.8,0.45,44.3926
1.95,0.45,50.38680000000001
2.1,0.45,56.445800000000006
2.25,0.45,62.599000000000004
2.4,0.45,68.81185
2.55,0.45,75.09679999999999
2.7,0.45,81.47835
2.85,0.45,87.96940000000001
3.0,0.45,94.59119999999999
3.15,0.45,101.28675
3.3,0.45,108.0041
3.45,0.45,114.75339999999998
3.6,0.45,121.55175000000001
3.75,0.45,128.41314999999997
3.9,0.45,135.35155
4.05,0.45,142.37619999999998
4.2,0.45,149.48899999999998
4.35,0.45,156.69420000000002
4.5,0.45,163.99020000000002
4.65,0.45,171.37365000000005
4.8,0.45,178.84789999999998
4.95,0.45,186.41410000000002
5.1,0.45,194.07599999999996
5.25,0.45,201.83360000000002
5.4,0.45,
,0.45,
-5.4,0.3,
-5.25,0.3,-263.53833333333336
-5.1,0.3,-257.90590000000003
-4.95,0.3,-247.41274999999996
-4.8,0.3,-237.14540000000002
-4.65,0.3,-227.1009
-4.5,0.3,-217.28294999999997
-4.35,0.3,-207.69029999999998
-4.2,0.3,-198.31959999999998
-4.05,0.3,-189.17104999999998
-3.9,0.3,-180.251
-3.75,0.3,-171.55870000000002
-3.6,0.3,-163.09355000000002
-3.45,0.3,-154.85535000000004
-3.3,0.3,-146.84744999999998
-3.15,0.3,-139.0709
-3.0,0.3,-131.5316
-2.85,0.3,-124.23074999999999
-2.7,0.3,-117.1886
-2.55,0.3,-110.4245
-2.4,0.3,-103.9558
-2.25,0.3,-97.65350000000001
-2.1,0.3,-91.22734999999999
-1.95,0.3,-84.70810000000002
-1.8,0.3,-78.1514
-1.65,0.3,-71.52735000000001
-1.5,0.3,-64.89675
-1.35,0.3,-58.3245
-1.2,0.3,-51.83014999999999
-1.05,0.3,-45.397650000000006
-0.9,0.3,-39.071000000000005
-0.75,0.3,-32.83729999999999
-0.6,0.3,-27.0982
-0.45,0.3,-21.96165
-0.3,0.3,-17.0657
-0.15,0.3,-12.404399999999997
0.0,0.3,-7.973399999999996
0.15,0.3,-3.850999999999999
0.3,0.3,0.2133000000000001
0.45,0.3,4.280550000000001
0.6,0.3,8.385650000000002
0.75,0.3,12.553550000000003
0.9,0.3,16.800449999999994
1.05,0.3,21.1343
1.2,0.3,25.886200000000002
1.35,0.3,31.326700000000006
1.5,0.3,37.05309999999999
1.65,0.3,42.902
1.8,0.3,48.85055000000001
1.95,0.3,54.90989999999999
2.1,0.3,60.988099999999996
2.25,0.3,67.13655000000001
2.4,0.3,73.37355
2.55,0.3,79.67260000000002
2.7,0.3,86.0291
2.85,0.3,92.48085
3.0,0.3,99.15375000000002
3.15,0.3,105.9394
3.3,0.3,112.73775
3.45,0.3,119.57620000000001
3.6,0.3,126.47780000000003
3.75,0.3,133.45919999999995
3.9,0.3,140.52755000000002
4.05,0.3,147.6928
4.2,0.3,154.95260000000002
4.35,0.3,162.30335000000002
4.5,0.3,169.74600000000004
4.65,0.3,177.28220000000005
4.8,0.3,184.90865
4.95,0.3,192.62754999999999
5.1,0.3,200.4426
5.25,0.3,208.35555
5.4,0.3,
,0.3,
-5.4,0.15,
-5.25,0.15,-256.6495
-5.1,0.15,-250.71175000000002
-4.95,0.15,-240.38824999999997
-4.8,0.15,-230.28865000000002
-4.65,0.15,-220.41315000000003
-4.5,0.15,-210.76450000000006
-4.35,0.15,-201.34120000000001
-4.2,0.15,-192.1421
-4.05,0.15,-183.1639
-3.9,0.15,-174.41235
-3.75,0.15,-165.88775
-3.6,0.15,-157.5895
-3.45,0.15,-149.5174
-3.3,0.15,-141.67335000000003
-3.15,0.15,-134.055
-3.0,0.15,-126.66645000000003
-2.85,0.15,-119.50555
-2.7,0.15,-112.58264999999997
-2.55,0.15,-105.90735
-2.4,0.15,-99.46915000000001
-2.25,0.15,-93.1314
-2.1,0.15,-86.71164999999999
-1.95,0.15,-80.2009
-1.8,0.15,-73.61874999999999
-1.65,0.15,-66.96385000000001
-1.5,0.15,-60.26859999999999
-1.35,0.15,-53.59914999999999
-1.2,0.15,-46.96155
-1.05,0.15,-40.38335000000001
-0.9,0.15,-33.9518
-0.75,0.15,-27.84935000000001
-0.6,0.15,-22.33965
-0.45,0.15,-17.380549999999996
-0.3,0.15,-12.648749999999996
-0.15,0.15,-8.14725
0.0,0.15,-3.8729499999999986
0.15,0.15,0.17494999999999988
0.3,0.15,4.238849999999999
0.45,0.15,8.36285
0.6,0.15,12.564649999999997
0.75,0.15,16.85205
0.9,0.15,21.2339
1.05,0.15,25.710349999999995
1.2,0.15,30.306149999999995
1.35,0.15,35.6353
1.5,0.15,41.47645
1.65,0.15,47.43775000000001
1.8,0.15,53.45200000000001
1.95,0.15,59.50904999999999
2.1,0.15,65.59804999999999
2.25,0.15,71.7485
2.4,0.15,77.9593
2.55,0.15,84.21270000000001
2.7,0.15,90.54535
2.85,0.15,96.97434999999999
3.0,0.15,103.6424
3.15,0.15,110.4549
3.3,0.15,117.32360000000001
3.45,0.15,124.2612
3.6,0.15,131.2801
3.75,0.15,138.39635
3.9,0.15,145.60864999999998
4.05,0.15,152.921
4.2,0.15,160.3295
4.35,0.15,167.8302
4.5,0.15,175.42540000000005
4.65,0.15,183.1146
4.8,0.15,190.89425
4.95,0.15,198.76730000000003
5.1,0.15,206.73929999999996
5.25,0.15,214.8091
5.4,0.15,
,0.15,
-5.4,0.0,
-5.25,0.0,-250.33718181818185
-5.1,0.0,-243.29045000000002
-4.95,0.0,-233.13459999999995
-4.8,0.0,-223.20435000000003
-4.65,0.0,-213.49954999999994
-4.5,0.0,-204.0211
-4.35,0.0,-194.76889999999995
-4.2,0.0,-185.73960000000002
-4.05,0.0,-176.93345
-3.9,0.0,-168.35050000000004
-3.75,0.0,-159.99499999999995
-3.6,0.0,-151.86515
-3.45,0.0,-143.96200000000002
-3.3,0.0,-136.2837
-3.15,0.0,-128.83135
-3.0,0.0,-121.60660000000003
-2.85,0.0,-114.60729999999998
-2.7,0.0,-107.83720000000001
-2.55,0.0,-101.29145
-2.4,0.0,-94.92724999999999
-2.25,0.0,-88.5717
-2.1,0.0,-82.14320000000001
-1.95,0.0,-75.66125000000002
-1.8,0.0,-69.07775
-1.65,0.0,-62.43275000000001
-1.5,0.0,-55.739599999999996
-1.35,0.0,-48.999100000000006
-1.2,0.0,-42.25635
-1.05,0.0,-35.4681
-0.9,0.0,-28.72365000000001
-0.75,0.0,-22.823850000000007
-0.6,0.0,-17.800900000000002
-0.45,0.0,-13.013750000000005
-0.3,0.0,-8.451550000000001
-0.15,0.0,-4.113899999999999
0.0,0.0,0.0
0.15,0.0,4.049900000000001
0.3,0.0,8.190850000000001
0.45,0.0,12.429050000000004
0.6,0.0,16.7664
0.75,0.0,21.196499999999993
0.9,0.0,25.726249999999993
1.05,0.0,30.355850000000004
1.2,0.0,35.081950000000006
1.35,0.0,40.260149999999996
1.5,0.0,46.0346
1.65,0.0,52.03544999999999
1.8,0.0,58.072800000000015
1.95,0.0,64.11795000000001
2.1,0.0,70.19425
2.25,0.0,76.33664999999999
2.4,0.0,82.53945000000002
2.55,0.0,88.78760000000003
2.7,0.0,95.0998
2.85,0.0,101.51345
3.0,0.0,108.17214999999999
3.15,0.0,115.04845
3.3,0.0,122.0135
3.45,0.0,129.07709999999997
3.6,0.0,136.23944999999998
3.75,0.0,143.50335
3.9,0.0,150.86634999999998
4.05,0.0,158.33064999999996
4.2,0.0,165.89135
4.35,0.0,173.54565
4.5,0.0,181.29495
4.65,0.0,189.13855000000004
4.8,0.0,197.07229999999998
4.95,0.0,205.09830000000002
5.1,0.0,213.22599999999997
5.25,0.0,221.44940000000003
5.4,0.0,
,0.0,
-5.4,-0.15,
-5.25,-0.15,-242.1525
-5.1,-0.15,-235.91265000000007
-4.95,-0.15,-225.92249999999999
-4.8,-0.15,-216.15935
-4.65,-0.15,-206.62410000000006
-4.5,-0.15,-197.31604999999996
-4.35,-0.15,-188.23420000000004
-4.2,-0.15,-179.3748
-4.05,-0.15,-170.74190000000002
-3.9,-0.15,-162.3268
-3.75,-0.15,-154.13885000000002
-3.6,-0.15,-146.17620000000002
-3.45,-0.15,-138.4409
-3.3,-0.15,-130.92884999999998
-3.15,-0.15,-123.64149999999998
-3.0,-0.15,-116.5799
-2.85,-0.15,-109.73325
-2.7,-0.15,-103.10025000000003
-2.55,-0.15,-96.67204999999998
-2.4,-0.15,-90.3684
-2.25,-0.15,-84.03415
-2.1,-0.15,-77.6394
-1.95,-0.15,-71.17699999999999
-1.8,-0.15,-64.60999999999999
-1.65,-0.15,-57.969449999999995
-1.5,-0.15,-51.2598
-1.35,-0.15,-44.51855
-1.2,-0.15,-37.7779
-1.05,-0.15,-31.025349999999996
-0.9,-0.15,-24.331349999999997
-0.75,-0.15,-18.490949999999998
-0.6,-0.15,-13.633750000000001
-0.45,-0.15,-8.998899999999997
-0.3,-0.15,-4.5618500000000015
-0.15,-0.15,-0.3049500000000001
0.0,-0.15,3.8081500000000004
0.15,-0.15,8.019850000000002
0.3,-0.15,12.319600000000005
0.45,-0.15,16.713250000000002
0.6,-0.15,21.206450000000004
0.75,-0.15,25.791799999999995
0.9,-0.15,30.47394999999999
1.05,-0.15,35.2582
1.2,-0.15,40.1373
1.35,-0.15,45.239850000000004
1.5,-0.15,50.844550000000005
1.65,-0.15,56.747350000000004
1.8,-0.15,62.70149999999999
1.95,-0.15,68.6924
2.1,-0.15,74.75705
2.25,-0.15,80.9057
2.4,-0.15,87.13625000000002
2.55,-0.15,93.39725
2.7,-0.15,99.6815
2.85,-0.15,106.12775000000002
3.0,-0.15,112.76325000000001
3.15,-0.15,119.63855000000004
3.3,-0.15,126.68559999999998
3.45,-0.15,133.86464999999998
3.6,-0.15,141.16465
3.75,-0.15,148.5733
3.9,-0.15,156.08515000000003
4.05,-0.15,163.70075000000003
4.2,-0.15,171.41395
4.35,-0.15,179.22165000000004
4.5,-0.15,187.12375
4.65,-0.15,195.1216
4.8,-0.15,203.2107
4.95,-0.15,211.39095000000003
5.1,-0.15,219.66955000000002
5.25,-0.15,228.04415000000003
5.4,-0.15,
,-0.15,
-5.4,-0.3,
-5.25,-0.3,-234.918
-5.1,-0.3,-228.61404999999996
-4.95,-0.3,-218.79384999999996
-4.8,-0.3,-209.20235000000002
-4.65,-0.3,-199.83595000000003
-4.5,-0.3,-190.6972
-4.35,-0.3,-181.78595
-4.2,-0.3,-173.0986
-4.05,-0.3,-164.63674999999998
-3.9,-0.3,-156.38830000000002
-3.75,-0.3,-148.3677
-3.6,-0.3,-140.57200000000003
-3.45,-0.3,-133.0011
-3.3,-0.3,-125.65175000000002
-3.15,-0.3,-118.51929999999997
-3.0,-0.3,-111.60329999999996
-2.85,-0.3,-104.88815000000002
-2.7,-0.3,-98.36724999999998
-2.55,-0.3,-92.01714999999999
-2.4,-0.3,-85.79524999999998
-2.25,-0.3,-79.52329999999999
